date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:20	167369/167369	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a5-28dc9%22	https://html.merku.love/axial/img/gallery/02full.jpg	frontend/html.merku.love/axial/img/gallery/02full.jpg	(from https://html.merku.love/axial/index.html)
14:21:21	222903/222903	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a7-366b7%22	https://html.merku.love/axial/img/gallery/09full.jpg	frontend/html.merku.love/axial/img/gallery/09full.jpg	(from https://html.merku.love/axial/index.html)
14:21:21	98695/98695	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a1-18187%22	https://html.merku.love/axial/img/gallery/02.jpg	frontend/html.merku.love/axial/img/gallery/02.jpg	(from https://html.merku.love/axial/index.html)
14:21:22	212536/212536	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a6-33e38%22	https://html.merku.love/axial/img/gallery/09.jpg	frontend/html.merku.love/axial/img/gallery/09.jpg	(from https://html.merku.love/axial/index.html)
14:21:23	318861/318861	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640a7d7c-4dd8d%22	https://html.merku.love/axial/js/common.min.js	frontend/html.merku.love/axial/js/common.min.js	(from https://html.merku.love/axial/index.html)
14:21:24	1403/1403	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640a7d7d-57b%22	https://html.merku.love/axial/js/index.min.js	frontend/html.merku.love/axial/js/index.min.js	(from https://html.merku.love/axial/index.html)
14:21:25	11344/11344	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640a7d7d-2c50%22	https://html.merku.love/axial/js/demo.min.js	frontend/html.merku.love/axial/js/demo.min.js	(from https://html.merku.love/axial/index.html)
14:21:26	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2010:21:25%20GMT	https://html.merku.love/axial/fonts/Archivo/Archivo-Medium.woff2	frontend/html.merku.love/axial/fonts/Archivo/Archivo-Medium.woff2	(from https://html.merku.love/axial/css/preload.min.css)
14:21:28	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2010:21:28%20GMT	https://html.merku.love/axial/fonts/Archivo/Archivo-SemiBold.woff2	frontend/html.merku.love/axial/fonts/Archivo/Archivo-SemiBold.woff2	(from https://html.merku.love/axial/css/preload.min.css)
14:21:29	42516/42516	---M--	200	added ('OK')	font/woff	etag:%226409e40f-a614%22	https://html.merku.love/axial/fonts/Archivo/Archivo-Medium.woff	frontend/html.merku.love/axial/fonts/Archivo/Archivo-Medium.woff	(from https://html.merku.love/axial/css/preload.min.css)
14:21:29	40688/40688	---M--	200	added ('OK')	font/woff	etag:%226409e40f-9ef0%22	https://html.merku.love/axial/fonts/Archivo/Archivo-SemiBold.woff	frontend/html.merku.love/axial/fonts/Archivo/Archivo-SemiBold.woff	(from https://html.merku.love/axial/css/preload.min.css)
14:21:30	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2010:21:30%20GMT	https://html.merku.love/axial/fonts/Archivo/Archivo-Bold.woff2	frontend/html.merku.love/axial/fonts/Archivo/Archivo-Bold.woff2	(from https://html.merku.love/axial/css/preload.min.css)
14:21:31	42364/42364	---M--	200	added ('OK')	font/woff	etag:%226409e40f-a57c%22	https://html.merku.love/axial/fonts/Archivo/Archivo-Bold.woff	frontend/html.merku.love/axial/fonts/Archivo/Archivo-Bold.woff	(from https://html.merku.love/axial/css/preload.min.css)
14:21:32	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2010:21:32%20GMT	https://html.merku.love/axial/fonts/Archivo/Archivo-ExtraBold.woff2	frontend/html.merku.love/axial/fonts/Archivo/Archivo-ExtraBold.woff2	(from https://html.merku.love/axial/css/preload.min.css)
14:21:33	42552/42552	---M--	200	added ('OK')	font/woff	etag:%226409e40f-a638%22	https://html.merku.love/axial/fonts/Archivo/Archivo-ExtraBold.woff	frontend/html.merku.love/axial/fonts/Archivo/Archivo-ExtraBold.woff	(from https://html.merku.love/axial/css/preload.min.css)
14:21:34	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2010:21:34%20GMT	https://html.merku.love/axial/fonts/Roboto/Roboto-Regular.woff2	frontend/html.merku.love/axial/fonts/Roboto/Roboto-Regular.woff2	(from https://html.merku.love/axial/css/preload.min.css)
14:21:40	88516/88516	---M--	200	added ('OK')	font/woff	etag:%226409e40f-159c4%22	https://html.merku.love/axial/fonts/Roboto/Roboto-Regular.woff	frontend/html.merku.love/axial/fonts/Roboto/Roboto-Regular.woff	(from https://html.merku.love/axial/css/preload.min.css)
14:21:42	222/222	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Feb%202024%2010:21:42%20GMT	https://html.merku.love/axial/fonts/Roboto/Roboto-Bold.woff2	frontend/html.merku.love/axial/fonts/Roboto/Roboto-Bold.3d.delayed	(from https://html.merku.love/axial/css/preload.min.css)
14:21:43	89012/89012	---M--	200	added ('OK')	font/woff	etag:%226409e40f-15bb4%22	https://html.merku.love/axial/fonts/Roboto/Roboto-Bold.woff	frontend/html.merku.love/axial/fonts/Roboto/Roboto-Bold.woff	(from https://html.merku.love/axial/css/preload.min.css)
14:21:44	5288/5288	---M--	200	added ('OK')	font/woff	etag:%22640a668b-14a8%22	https://html.merku.love/axial/fonts/icomoon/icomoon.woff	frontend/html.merku.love/axial/fonts/icomoon/icomoon.woff	(from https://html.merku.love/axial/css/icomoon.css)
14:21:50	55904/55904	---MCZ	200	added ('OK')	text/css	etag:W/%22640a7c8c-da60%22	https://html.merku.love/axial/css/index2.min.css	frontend/html.merku.love/axial/css/index2.min.css	(from https://html.merku.love/axial/index2.html)
14:21:52	58684/58684	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-e53c%22	https://html.merku.love/axial/img/hero/thumb01.jpg	frontend/html.merku.love/axial/img/hero/thumb01.jpg	(from https://html.merku.love/axial/index2.html)
14:21:52	85655/85655	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-14e97%22	https://html.merku.love/axial/img/hero/thumb02.jpg	frontend/html.merku.love/axial/img/hero/thumb02.jpg	(from https://html.merku.love/axial/index2.html)
14:21:53	81441/81441	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-13e21%22	https://html.merku.love/axial/img/hero/thumb03.jpg	frontend/html.merku.love/axial/img/hero/thumb03.jpg	(from https://html.merku.love/axial/index2.html)
14:21:54	102213/102213	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-18f45%22	https://html.merku.love/axial/img/hero/thumb04.jpg	frontend/html.merku.love/axial/img/hero/thumb04.jpg	(from https://html.merku.love/axial/index2.html)
14:21:55	78279/78279	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-131c7%22	https://html.merku.love/axial/img/hero/thumb05.jpg	frontend/html.merku.love/axial/img/hero/thumb05.jpg	(from https://html.merku.love/axial/index2.html)
14:22:02	104117/104117	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-196b5%22	https://html.merku.love/axial/img/hero/thumb07.jpg	frontend/html.merku.love/axial/img/hero/thumb07.jpg	(from https://html.merku.love/axial/index2.html)
14:22:02	121393/121393	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-1da31%22	https://html.merku.love/axial/img/hero/thumb06.jpg	frontend/html.merku.love/axial/img/hero/thumb06.jpg	(from https://html.merku.love/axial/index2.html)
14:22:03	102904/102904	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-191f8%22	https://html.merku.love/axial/img/hero/thumb08.jpg	frontend/html.merku.love/axial/img/hero/thumb08.jpg	(from https://html.merku.love/axial/index2.html)
14:22:03	71508/71508	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-11754%22	https://html.merku.love/axial/img/hero/thumb09.jpg	frontend/html.merku.love/axial/img/hero/thumb09.jpg	(from https://html.merku.love/axial/index2.html)
